transaction_amount,transaction_hour,account_age_days,transactions_last_1h,transactions_last_24h,failed_attempts,new_device,location_changed,international_transaction,device_change_count,avg_historical_amount,is_fraud
2872.22,17,187,1,3,2,0,1,0,2,306.39,0
234.03,6,298,0,0,1,1,0,0,1,1236.95,0
530.58,4,70,0,0,0,0,0,0,0,800.6,0
1089.95,6,923,2,12,0,0,0,0,1,2507.79,0
1030.82,20,441,1,2,0,0,0,0,1,514.13,0
3376.58,5,714,1,7,3,1,0,0,0,874.14,0
53.39,23,85,2,14,3,0,0,0,0,115.19,0
1810.74,0,25,1,7,0,0,0,0,0,141.88,0
709.83,10,150,0,0,0,0,0,0,0,891.44,0
311.76,12,265,0,0,2,0,0,0,0,4077.99,0
360.06,11,591,1,2,0,0,0,0,0,3704.88,0
794.88,0,185,1,7,3,0,0,0,0,106.41,0
10.0,20,114,0,0,0,0,0,0,0,2880.55,0
383.01,14,170,1,3,3,0,0,0,0,160.13,0
294.79,0,443,0,0,5,0,0,0,2,2225.8,0
2438.59,2,149,0,0,3,0,0,0,1,414.93,0
327.57,14,1412,0,0,0,0,0,1,0,594.86,0
794.2,8,70,2,11,0,0,0,0,1,1524.52,0
11085.74,13,510,0,0,1,0,0,0,1,1329.82,0
4873.3,22,324,1,4,0,0,0,0,0,1314.03,0
4244.62,21,96,0,0,1,0,0,0,0,995.71,0
518.11,23,511,5,14,0,0,0,0,1,1936.52,0
2476.37,7,216,0,0,0,1,1,1,1,524.65,1
772.13,21,418,2,15,0,0,0,0,2,1806.96,0
817.18,3,396,1,7,2,0,0,0,1,283.83,0
2027.44,19,42,0,0,0,0,0,0,2,579.34,0
447.87,19,668,0,0,1,0,0,0,1,2250.08,0
10295.94,5,417,2,4,0,0,0,0,0,850.36,0
862.47,0,553,0,0,0,1,1,0,0,1643.98,0
2772.6,17,216,1,5,0,1,0,0,0,959.89,0
9734.2,5,79,1,3,2,0,0,0,0,282.58,0
5153.75,13,144,0,0,0,0,0,0,0,158.17,0
132.51,10,845,4,19,2,0,0,0,1,720.24,0
2137.4,16,1015,1,4,1,0,0,0,0,1625.29,0
3928.76,8,239,1,6,1,0,0,0,0,508.52,0
4178.86,21,129,2,9,5,0,0,0,1,377.11,1
206.45,6,478,3,21,0,0,1,0,1,1292.01,0
409.3,13,530,1,4,1,0,0,0,1,106.88,0
4874.81,16,616,0,0,1,0,0,0,1,235.28,0
349.8,7,11,0,0,5,0,0,0,1,497.75,0
699.56,15,3,1,6,2,0,0,0,0,4232.97,0
11658.77,11,161,4,18,1,0,0,0,1,1056.85,0
1020.76,11,60,0,0,0,0,0,0,0,594.41,0
368.65,4,596,2,15,5,0,0,0,1,1954.73,0
294.0,4,277,0,0,0,0,1,0,0,156.11,0
1806.38,13,636,0,0,0,0,0,0,0,470.99,0
148.45,5,71,1,4,0,0,0,0,1,568.12,0
756.72,6,360,1,5,0,0,1,0,0,531.34,0
1807.76,22,316,1,2,1,0,1,0,0,2136.11,0
7698.07,20,151,0,0,0,0,0,0,0,565.6,0
2984.9,16,265,1,7,3,0,0,1,0,1880.25,0
375.74,8,324,2,13,1,0,1,0,0,1970.79,0
6422.93,21,803,0,0,0,1,0,0,0,1679.39,0
699.75,12,20,3,10,0,0,0,0,0,638.07,0
171.82,8,632,0,0,0,1,1,0,1,878.16,0
847.2,15,1430,2,13,1,0,0,0,2,370.05,0
9482.98,3,480,1,4,1,0,0,0,0,1644.07,1
1405.09,1,487,4,28,3,0,0,0,1,134.96,0
1117.43,12,89,1,7,0,0,1,0,1,810.16,0
12782.31,12,270,1,4,0,0,0,0,0,126.66,0
128.12,18,446,0,0,2,0,0,0,1,1722.08,0
159.43,11,336,3,11,1,0,0,0,0,1578.33,0
97.15,3,177,0,0,0,0,0,0,0,2493.26,0
1917.87,9,1027,2,5,2,0,0,0,0,645.93,0
1407.74,15,263,3,10,0,0,0,0,0,1358.03,0
11093.39,23,1278,2,13,1,0,0,0,0,434.08,0
1580.05,18,302,1,4,0,0,0,0,0,132.97,0
598.1,7,575,2,5,0,0,1,0,0,749.3,0
1099.59,5,494,2,5,1,1,0,0,1,1134.72,0
1308.4,3,394,2,9,0,0,0,0,0,1100.65,0
89.33,6,5,2,10,0,0,0,0,0,757.9,0
63927.02,13,29,2,13,5,0,0,0,0,4082.77,0
2391.81,12,317,2,12,0,0,0,0,1,785.81,0
1502.69,20,886,2,6,0,0,0,0,0,1301.09,0
2759.34,4,335,3,10,0,1,0,0,0,540.99,0
3178.35,8,98,2,12,5,0,1,0,0,946.78,0
888.18,2,140,2,6,0,1,0,1,2,1313.44,0
425.45,9,356,4,27,0,0,0,0,0,449.83,0
2695.06,14,331,1,5,1,0,0,1,1,251.82,0
1955.82,19,1137,3,15,1,0,0,0,0,1636.28,0
325.44,20,274,2,11,1,0,0,0,2,622.26,0
9214.68,16,160,1,2,5,0,1,0,2,589.06,0
1702.8,22,271,2,10,0,0,0,0,1,2867.83,0
3277.15,23,563,1,4,1,0,0,0,1,652.91,0
8847.42,5,283,1,5,0,0,0,0,2,639.33,0
1133.24,2,144,0,0,1,1,0,0,1,387.91,0
1764.16,17,150,4,19,0,0,0,0,0,686.77,0
3696.13,4,516,1,7,3,0,0,0,0,449.8,0
369.71,12,25,0,0,5,1,0,1,1,1849.16,0
1189.25,0,117,2,4,0,0,0,0,2,1681.86,0
1323.88,16,60,1,3,0,0,0,0,1,1593.8,0
261.36,2,1056,1,4,0,0,0,1,0,753.92,0
35470.45,18,34,0,0,2,0,0,0,0,805.02,0
132.83,20,518,2,9,1,0,0,0,1,1386.31,0
156.47,19,363,3,20,1,0,0,0,1,499.37,0
7874.14,21,365,1,7,5,0,1,0,0,1719.61,0
3196.78,11,526,1,4,1,0,0,0,1,175.94,0
235.35,7,186,2,4,0,0,0,0,1,243.82,0
2726.93,7,186,1,4,2,0,0,0,0,775.51,0
9914.72,14,124,1,3,0,0,0,0,1,921.3,0
1047.96,10,332,0,0,5,0,0,0,0,2735.01,0
54080.79,19,969,2,13,2,0,0,0,0,2198.08,0
82.59,0,940,3,15,0,0,0,0,0,6716.44,0
3104.9,15,443,2,13,3,0,0,0,1,308.45,0
6309.38,13,863,2,15,1,1,0,0,0,472.61,0
4175.61,6,1208,0,0,5,0,0,0,0,1632.26,0
807.12,5,578,1,7,5,0,0,0,0,349.4,0
709.34,20,191,0,0,1,0,0,1,0,821.49,0
2134.99,3,240,3,7,0,0,0,0,0,376.55,0
3728.02,21,977,0,0,1,0,0,1,1,210.8,0
2707.31,7,404,3,17,0,0,0,0,0,205.81,0
5219.13,21,627,0,0,0,0,0,0,2,59.04,0
237.86,18,45,1,7,0,0,0,0,0,1126.72,0
779.26,2,78,2,11,1,0,1,0,1,673.24,0
267.73,3,153,3,7,0,1,0,0,1,672.24,0
614.51,12,76,0,0,0,0,0,0,0,81.41,0
5028.27,20,864,3,11,0,1,0,0,1,894.49,1
1289.46,1,89,2,7,3,0,0,0,3,1386.33,1
54736.65,10,297,2,6,2,1,0,0,1,382.83,1
1465.73,15,32,0,0,5,0,0,0,1,1681.74,0
1199.35,9,61,3,13,3,1,0,1,0,224.81,1
1285.98,14,103,0,0,0,0,0,0,1,1003.27,0
421.28,9,1484,1,4,1,0,1,1,0,78.66,0
1005.5,1,582,3,10,0,0,0,0,0,523.23,0
5953.19,5,408,0,0,2,0,0,0,3,854.5,0
1301.09,13,905,0,0,1,0,0,0,0,414.28,0
333.56,1,1141,4,31,2,1,0,0,2,535.8,0
273.79,9,220,1,5,3,1,0,0,1,2670.08,0
558.19,16,144,1,2,1,1,0,0,1,248.74,0
1225.12,7,138,3,17,0,0,0,0,0,92.87,0
6570.73,15,13,3,7,0,0,0,0,0,1348.28,0
146.83,13,119,1,5,0,0,0,0,0,149.31,0
678.76,9,160,3,11,1,0,0,0,1,471.24,0
1361.67,12,13,1,6,2,0,0,0,0,233.3,0
70.07,0,781,0,0,2,0,0,0,0,1016.47,0
314.07,9,687,0,0,2,0,0,0,0,1747.15,0
395.51,21,105,2,6,3,0,0,0,0,247.46,0
332.3,11,592,2,11,0,0,0,1,0,2026.41,0
1462.4,16,580,0,0,1,0,0,0,0,286.83,0
861.92,23,148,0,0,5,0,0,0,0,1002.91,0
476.79,13,435,2,14,3,0,0,0,0,321.86,0
2083.79,4,124,0,0,0,0,0,0,1,2545.59,0
14539.32,18,26,1,6,0,0,0,1,1,30.51,0
12821.58,4,256,0,0,1,0,0,0,0,122.57,0
61.3,14,210,2,5,0,0,0,0,0,526.96,0
2606.1,12,54,1,3,3,1,1,0,1,167.21,1
839.63,16,246,2,11,5,0,0,0,1,1944.79,0
1384.0,0,1088,0,0,0,0,0,0,1,117.38,0
603.4,13,479,0,0,3,0,0,0,1,435.5,0
1308.17,3,490,1,3,5,0,0,0,2,30908.55,0
1376.24,8,517,1,5,0,0,0,0,1,1526.91,0
460.16,16,498,1,2,0,1,0,0,1,95.96,0
285.84,2,7,1,5,0,1,0,0,1,10293.67,0
559.45,12,943,0,0,0,0,0,0,1,4190.21,0
1558.36,11,647,4,11,5,0,0,0,1,291.3,0
2693.22,15,117,2,12,3,0,0,0,0,932.78,0
3944.29,3,293,0,0,1,0,0,0,0,172.04,0
522.55,17,348,2,4,3,0,0,0,2,791.66,0
1678.69,22,51,2,11,0,0,0,0,0,865.01,0
4645.96,2,106,2,4,1,0,0,0,0,546.26,1
6300.55,16,8,3,21,0,0,0,0,1,958.28,1
1004.0,0,728,2,8,3,0,0,0,0,2025.22,0
787.29,18,9,1,6,0,0,0,0,0,539.49,0
1460.72,21,140,2,6,0,0,0,0,0,119.56,0
195.48,3,29,2,14,2,0,0,0,2,299.62,0
820.23,16,554,0,0,0,0,0,0,0,536.07,0
3350.55,6,945,2,6,5,0,0,0,0,431.88,0
2872.45,1,302,0,0,0,0,0,0,0,1064.07,0
731.14,11,54,2,7,0,0,0,0,0,1237.91,0
1520.17,4,298,0,0,0,0,0,0,0,265.28,0
318.31,15,536,1,2,0,0,0,0,0,276.12,0
3150.25,7,462,1,3,5,0,0,0,0,11717.7,0
975.81,22,494,3,20,0,0,0,0,0,591.87,0
724.93,7,119,1,5,0,0,0,0,1,2403.49,0
637.41,12,27,1,4,0,0,1,0,1,84.12,0
997.91,13,58,1,7,0,0,0,0,0,7042.57,0
560.14,10,1136,2,13,0,0,0,0,0,436.04,0
2943.09,5,346,1,3,0,0,0,0,0,148.73,0
606.12,15,475,2,5,3,1,0,0,0,766.73,0
11961.47,22,837,4,12,5,0,0,0,0,6463.62,0
9875.53,21,699,4,24,0,0,0,0,3,6134.21,0
287.92,14,89,2,10,0,0,0,0,0,628.28,0
1217.5,15,21,1,7,0,0,0,0,1,599.15,0
413.23,12,946,1,2,5,0,0,1,0,153.63,0
671.85,11,1459,1,7,3,0,0,0,2,4100.47,0
22106.81,17,305,0,0,0,0,0,0,0,2520.01,0
691.35,17,800,2,9,3,0,0,0,0,3356.86,0
1882.47,13,96,0,0,0,0,0,0,0,318.07,0
2470.02,1,42,1,5,0,0,0,0,1,2022.33,0
244.46,21,252,0,0,0,0,0,0,0,370.2,0
304.1,1,608,1,3,1,1,1,0,0,5071.29,0
179.64,2,388,1,7,1,0,0,0,1,228.42,0
290.34,23,370,2,6,0,0,0,0,1,424.64,0
15.26,7,6,1,3,1,0,0,1,0,1462.25,0
2482.13,10,139,1,4,1,1,0,0,0,160.55,0
23891.8,11,1023,1,2,0,0,0,1,0,563.05,0
1368.86,3,52,2,9,5,0,0,0,1,203.39,0
131.05,8,473,1,2,3,1,0,0,0,453.08,0
418.15,23,519,4,30,2,0,0,0,1,249.26,0
550.97,16,481,3,11,0,0,0,0,2,992.44,0
238.32,23,1655,3,17,1,0,0,0,0,1451.15,0
3984.93,15,192,1,7,2,0,0,0,0,560.6,0
3697.42,16,418,1,6,3,1,0,0,0,3659.05,0
193.8,14,78,1,7,0,0,0,1,1,465.52,0
3253.94,19,186,3,18,1,1,0,0,1,315.91,0
10831.56,21,246,2,6,5,0,0,0,0,495.46,0
19031.24,6,88,1,4,0,0,0,0,0,366.56,0
80645.48,9,866,1,5,3,0,0,0,0,92.11,0
283.44,3,459,1,4,3,0,0,0,0,2653.51,0
75836.17,23,121,0,0,0,0,0,0,0,200.01,0
644.64,23,52,1,6,5,0,0,0,0,531.81,0
450.93,13,123,3,20,1,0,0,0,0,1483.15,0
1791.14,13,356,2,8,0,0,0,0,2,599.25,0
458.02,13,639,2,13,0,0,0,0,0,796.09,0
1995.33,13,255,1,5,2,0,0,0,1,432.04,0
151.39,21,39,1,4,0,0,0,0,3,2132.22,0
766.53,19,104,1,3,0,0,1,0,1,1110.12,0
7542.99,17,154,1,6,0,0,0,0,2,138.42,0
1006.67,14,369,4,22,0,0,1,0,1,3209.34,0
1356.13,22,103,2,4,0,0,0,0,1,375.28,0
2236.99,18,97,0,0,2,0,0,0,0,2179.51,0
6348.62,12,123,2,14,1,1,0,0,0,873.48,1
91.58,11,327,3,7,0,0,1,0,0,129.13,0
2635.39,18,247,2,10,2,0,0,0,1,715.13,0
733.47,18,672,0,0,2,0,0,0,0,1280.35,0
1408.04,19,436,0,0,1,0,0,0,1,1019.26,0
5377.21,1,401,1,5,2,0,0,0,0,1352.85,0
182.86,20,61,2,6,3,0,0,1,1,520.31,0
240.09,2,20,1,3,0,0,1,0,0,72.74,0
60.15,9,260,1,2,0,0,0,0,2,242.29,0
481.19,4,27,4,13,1,0,0,0,0,1913.36,1
8067.9,11,165,2,13,0,1,0,0,0,639.91,0
915.18,6,9,3,19,0,0,0,0,0,2146.12,0
146.91,8,71,0,0,1,0,0,0,1,635.19,0
529.26,1,42,0,0,3,1,1,0,0,5056.67,1
117.71,9,589,1,3,3,0,0,0,1,622.65,0
202.8,5,155,4,23,5,0,0,0,1,1091.0,0
1964.96,11,29,2,15,0,0,0,0,0,4307.19,0
188.52,5,112,1,5,0,0,0,0,1,219.67,0
5819.39,2,419,2,12,1,0,0,0,0,953.69,0
985.67,9,499,0,0,1,0,1,0,1,348.64,0
1246.87,8,46,2,4,2,0,1,0,1,105.62,0
722.3,19,550,1,4,0,0,0,0,0,899.76,0
3495.64,4,168,3,15,1,0,0,0,0,1598.34,0
3550.13,2,415,3,14,3,0,0,0,0,265.84,0
1812.72,4,406,3,10,0,0,0,0,0,4919.05,0
2558.52,7,575,2,9,0,0,0,0,0,712.27,0
797.81,7,436,0,0,0,0,0,0,0,606.36,0
2473.29,13,14,1,3,1,0,1,0,1,570.22,0
660.62,23,267,5,29,0,0,0,0,0,624.4,0
1100.31,21,66,1,2,0,0,0,0,0,13202.3,0
726.35,16,1279,3,11,0,0,0,0,1,1232.21,0
552.34,10,107,2,14,0,0,0,0,0,2244.05,0
390.07,15,198,3,17,2,1,0,0,0,256.9,0
2211.74,5,79,2,5,1,0,0,0,0,1516.8,0
7831.5,10,52,1,3,0,0,0,0,0,1556.78,0
6352.81,9,335,1,7,0,0,0,0,0,680.23,0
166.53,22,248,2,7,2,0,0,0,1,145.85,0
7584.06,8,171,1,5,1,0,0,1,1,630.31,0
680.46,23,32,1,5,1,0,0,0,0,221.01,0
2700.25,23,486,2,8,1,0,0,0,0,879.31,0
281.65,14,2,2,4,3,0,0,0,0,394.68,0
1356.92,6,223,1,3,1,0,0,0,2,4794.61,0
1755.63,17,365,2,15,0,0,0,0,0,215.18,0
118.28,0,205,1,2,0,1,0,0,1,310.88,0
2730.94,14,49,1,6,2,0,0,0,0,188.33,1
8257.71,1,549,1,7,1,0,0,0,0,3665.54,0
843.9,21,142,1,6,0,0,0,0,1,301.64,0
8435.9,1,52,2,7,3,0,0,0,2,520.86,0
825.06,9,291,0,0,1,0,0,0,2,424.32,0
3922.08,19,7,0,0,1,1,0,0,0,1655.5,0
39.34,14,142,4,31,0,1,0,0,0,4002.43,0
41281.37,9,506,1,2,0,0,0,0,0,2594.58,0
10333.92,18,890,1,2,5,0,0,0,0,478.34,1
715.56,21,326,3,23,0,0,0,0,0,111.41,0
56.93,12,89,1,7,0,0,0,0,0,144.66,0
1689.25,23,90,1,3,2,0,0,0,0,851.14,0
125.73,10,337,1,7,0,0,0,0,0,214.77,0
2137.26,21,190,0,0,1,0,0,0,2,611.91,0
2033.16,1,71,0,0,0,0,0,0,0,196.73,0
267.17,20,565,1,6,1,0,0,0,0,2403.72,0
5892.59,12,81,0,0,1,0,1,0,0,143.09,1
3671.52,21,141,3,10,2,0,0,0,0,355.69,1
4739.73,21,23,0,0,0,1,0,0,1,111.75,0
1111.3,20,441,2,8,0,0,0,0,2,213.63,0
131.2,0,117,5,22,0,1,0,0,0,1849.62,0
4754.32,4,96,1,5,1,0,0,0,1,1028.33,0
731.02,20,131,2,6,0,0,0,0,2,823.9,0
136.36,21,756,1,5,0,0,0,1,0,262.52,0
8333.67,6,266,3,12,0,0,0,1,3,199.94,1
25568.37,12,62,3,18,3,0,0,0,0,174.24,0
1030.84,12,543,0,0,0,1,0,0,0,1240.52,0
27964.24,19,85,2,6,1,0,0,0,0,747.31,0
1257.61,22,194,1,3,0,1,0,1,0,711.85,0
619.75,20,306,0,0,1,0,0,0,0,7579.07,0
425.95,5,320,1,7,5,0,0,0,0,216.41,0
12779.83,19,26,3,20,3,0,0,0,0,1283.27,0
340.29,11,661,0,0,0,0,0,0,1,174.4,0
3304.05,7,238,1,5,1,0,0,0,0,1047.97,0
474.02,8,1654,1,2,1,0,0,1,1,7520.68,0
549.79,17,461,3,11,0,0,0,0,0,679.93,0
5142.91,10,1789,3,16,1,0,0,0,1,4232.41,0
620.14,19,220,1,2,1,0,0,0,2,206.97,0
597.53,10,55,1,2,0,0,0,0,1,810.84,0
5998.15,23,474,3,7,1,0,0,0,0,2059.67,0
12041.28,23,548,1,2,3,1,0,0,0,1649.15,0
2884.29,14,699,2,5,1,0,0,0,0,1280.68,0
410.69,8,130,1,3,0,0,0,0,0,57.54,0
509.84,2,260,1,4,0,0,0,0,1,2148.63,0
1236.29,16,711,1,3,0,0,0,0,0,2544.42,0
1774.71,16,730,3,21,0,0,0,0,0,885.53,0
249.19,2,9,1,7,3,0,0,0,1,3572.32,0
3243.98,18,405,1,7,1,0,0,0,0,285.04,0
1246.72,8,335,2,9,2,0,0,0,1,3102.73,0
83.63,16,31,3,19,2,1,0,0,0,415.04,0
272.22,22,971,0,0,0,0,0,0,0,642.28,0
514.81,17,215,3,8,0,1,1,0,0,313.91,0
983.1,22,409,1,5,0,1,0,0,1,149.55,0
18655.91,14,782,2,14,3,0,1,0,0,440.07,0
1567.53,0,50,1,4,0,0,0,0,0,430.3,0
310.7,9,706,2,12,0,0,0,0,0,795.2,0
1526.83,7,470,4,26,1,0,1,0,0,323.59,0
646.69,9,667,3,17,3,1,0,0,0,812.56,0
1784.94,1,249,1,7,0,0,0,0,0,786.92,0
2619.8,18,12,1,2,0,0,0,0,0,1682.92,0
6726.74,13,405,0,0,0,0,0,0,1,2913.2,0
1057.4,7,171,1,5,1,0,0,0,2,924.08,0
12815.89,18,187,0,0,5,0,1,0,2,797.76,0
4281.39,0,212,2,10,0,0,0,0,0,1686.44,0
379.49,15,247,2,7,3,0,0,0,1,1109.46,0
30175.44,23,395,2,14,3,0,1,0,0,1406.78,0
1790.93,14,473,1,7,1,0,0,0,0,402.76,0
313.35,19,547,2,7,0,0,0,0,3,228.41,0
13086.93,23,406,2,12,5,0,0,0,0,3299.83,0
24752.12,4,593,0,0,2,1,0,0,2,391.87,0
1043.63,2,47,0,0,1,1,0,0,0,1984.22,0
515.18,16,661,2,10,0,0,0,0,0,433.28,0
846.78,9,178,1,2,2,0,0,0,1,76.47,0
3203.82,4,274,3,13,0,0,0,0,1,534.65,0
7456.08,10,207,1,6,0,0,0,1,0,461.19,0
2580.48,5,235,3,22,0,1,0,0,0,918.22,0
1277.4,3,122,2,7,3,0,0,0,1,456.17,0
10373.58,6,67,2,4,1,1,0,0,0,715.45,0
685.91,18,40,0,0,0,0,0,0,0,1271.72,0
5148.08,6,219,0,0,0,0,0,0,0,2801.98,0
711.88,13,48,0,0,0,0,0,0,0,377.88,0
2093.38,16,102,1,2,1,0,0,0,0,1451.26,0
924.87,22,52,1,7,5,0,0,0,0,330.37,0
1008.5,16,42,3,21,5,0,0,0,2,1774.41,0
622.61,12,781,1,6,3,0,0,0,1,1114.51,0
8244.33,0,409,0,0,0,0,0,0,0,563.02,0
365.26,1,939,2,12,0,0,0,0,0,2822.66,0
361.28,17,376,0,0,1,0,0,0,1,44.6,0
26409.8,3,678,2,10,1,0,0,0,1,395.11,0
4754.14,12,295,2,7,3,0,0,0,0,84.93,1
30.64,0,226,1,6,0,0,0,0,1,97.44,0
469.71,3,274,2,9,1,0,0,0,0,906.21,0
72.39,1,140,1,5,1,0,0,0,1,212.46,0
263.48,3,391,0,0,3,0,0,0,2,1558.05,0
10.0,15,830,0,0,1,0,0,0,0,1944.19,0
892.94,3,556,2,4,3,1,0,0,0,1543.41,0
197.77,8,226,3,23,1,0,0,0,0,127.13,0
1199.74,16,1123,2,9,0,1,0,0,1,727.64,0
95.81,20,1543,1,3,1,0,0,0,0,606.37,0
1241.86,22,247,1,6,0,0,0,0,1,834.29,0
588.53,19,729,1,5,1,0,0,0,1,2135.63,0
10435.09,20,1,1,7,3,0,1,0,0,989.43,1
9109.16,1,25,3,20,1,0,0,0,0,125.26,0
3561.79,2,8,4,14,0,0,0,0,0,625.16,0
671.88,22,541,2,11,0,0,1,0,0,958.82,0
21548.7,14,30,2,10,0,0,0,0,0,888.71,0
106.75,6,6,1,7,0,1,0,0,1,524.46,0
133.57,3,58,0,0,0,0,0,0,0,1810.01,0
967.12,11,133,1,3,5,0,0,0,0,1055.06,0
32243.03,0,228,0,0,0,0,0,1,0,387.03,0
809.56,16,24,1,4,1,0,0,1,2,73.61,0
833.08,3,252,1,4,2,0,0,0,1,740.85,0
126.11,3,104,2,14,1,1,0,0,0,800.59,0
4531.89,21,117,0,0,0,0,0,0,1,1846.68,0
4581.42,22,629,1,6,1,0,0,0,0,161.32,0
3581.77,8,1582,2,12,0,0,0,0,1,181.65,0
426.74,20,227,1,4,0,0,0,0,1,1880.18,0
379.91,9,141,1,4,5,0,0,0,2,944.92,0
157.64,18,978,4,25,0,1,0,0,0,693.62,0
1243.65,18,253,2,7,1,1,0,0,1,264.13,0
216.89,14,478,2,13,3,0,0,0,0,899.2,0
187.52,21,194,2,8,3,0,0,0,0,3092.69,0
580.83,16,82,6,12,1,0,0,0,1,240.3,0
526.51,6,388,1,5,3,0,0,0,0,212.41,0
489.33,2,399,4,12,1,0,0,0,1,42.48,0
2207.61,4,225,0,0,1,1,0,0,2,980.09,0
1234.69,15,114,3,20,1,0,0,0,0,526.97,0
711.78,22,650,1,3,0,0,0,0,0,330.99,0
1443.06,6,117,4,12,0,1,0,0,0,2060.11,0
247.82,15,392,1,4,0,1,0,0,0,837.08,0
1284.23,8,176,0,0,0,0,0,0,0,224.92,0
1374.58,0,233,1,4,5,0,0,0,2,319.11,0
115.06,2,86,4,24,0,0,1,0,0,317.65,0
4883.12,7,382,0,0,0,0,0,1,0,116.65,0
292.32,17,93,3,10,2,0,1,1,1,2034.08,0
1255.72,23,242,1,2,0,0,0,0,1,891.07,0
6289.38,23,145,1,4,0,0,0,0,1,1065.86,0
4396.28,17,1209,0,0,2,0,0,0,1,317.85,0
1154.59,23,1470,0,0,0,0,0,0,0,1316.05,0
636.67,18,511,2,6,1,0,0,0,0,2064.88,0
4542.66,6,1507,2,14,1,0,1,0,1,797.48,0
3017.07,19,43,1,7,5,0,0,0,1,1279.59,0
433.74,5,1777,2,13,2,1,0,0,0,246.37,0
332.84,10,39,1,6,0,0,0,0,1,5543.87,0
48.98,4,195,2,15,0,1,0,1,0,1291.8,0
1381.67,11,99,2,7,5,0,0,0,0,3570.96,0
968.7,0,1122,2,15,2,0,0,0,0,1200.42,0
6028.7,18,368,0,0,0,1,0,0,1,490.24,0
1879.16,10,331,1,4,0,0,0,0,0,474.24,0
8113.98,14,2178,0,0,0,0,0,0,2,463.31,0
385.27,15,345,4,29,1,0,0,0,0,644.57,0
6046.44,2,379,0,0,0,0,0,0,2,869.0,0
496.02,10,16,0,0,1,0,1,0,1,1203.62,0
3520.63,10,715,2,9,2,1,1,0,0,721.06,0
122.96,9,1280,3,20,0,1,0,0,1,136.18,0
1560.41,1,1177,1,2,1,0,0,0,1,161.7,0
55.87,19,91,3,9,1,0,0,0,0,735.84,0
734.58,4,93,0,0,0,0,0,0,1,335.87,0
2122.88,22,166,2,8,0,0,0,0,0,4600.66,0
501.97,22,135,3,20,1,0,0,0,1,1630.79,0
226.86,7,133,2,13,0,1,0,0,1,842.72,0
3901.74,12,339,2,13,0,0,1,0,1,228.69,0
938.99,14,597,1,6,2,0,0,0,0,646.31,0
526.18,1,1007,1,7,1,0,0,0,0,466.16,0
1167.76,11,25,1,5,0,0,0,0,1,158.23,0
57239.74,23,118,2,9,1,0,0,0,0,2568.25,0
6187.3,7,107,0,0,0,0,0,0,1,445.83,0
6272.06,20,161,2,8,0,0,0,0,0,951.82,0
2107.63,18,201,4,23,1,1,0,1,0,281.36,0
1407.72,22,179,0,0,0,0,1,0,0,1354.19,0
30.14,0,1109,1,7,0,1,0,0,0,516.6,0
396.05,7,209,0,0,0,1,1,0,0,462.24,0
533.33,9,292,5,29,0,0,1,0,0,323.77,0
65.87,12,504,2,12,1,0,0,0,1,544.83,0
193.23,4,471,2,9,3,0,0,0,0,303.35,0
56.19,21,319,1,3,0,0,0,0,0,755.21,0
1035.37,8,719,0,0,0,0,0,0,0,1134.23,0
3744.9,9,357,0,0,0,0,0,0,1,915.99,0
5768.47,13,758,1,7,1,1,0,0,0,208.45,1
2043.0,23,131,2,13,0,0,1,0,0,285.81,0
258.5,10,51,0,0,3,0,0,0,0,1076.39,0
60.46,13,624,0,0,0,0,0,0,0,1390.27,0
78.63,2,175,3,7,5,0,0,0,0,407.8,0
163.45,20,384,1,2,0,0,0,0,0,532.43,0
289.08,15,487,1,6,0,1,0,0,0,491.23,0
862.97,19,144,1,7,0,0,0,1,0,1036.45,0
239.55,16,256,3,10,0,0,0,0,0,307.0,0
1823.41,4,822,0,0,1,0,0,0,1,1073.09,0
774.01,6,773,2,15,3,1,0,0,1,838.93,0
1114.12,16,505,2,11,0,0,0,1,0,530.42,0
6065.52,19,525,2,6,1,0,0,0,0,840.69,0
186.73,21,832,2,4,0,1,0,0,1,716.73,0
2055.05,10,486,1,5,1,0,0,0,1,376.99,0
1073.89,11,151,3,14,2,1,1,0,0,348.87,1
664.99,23,46,1,4,0,1,0,0,1,875.46,0
4137.66,1,200,1,7,0,1,1,0,1,631.12,1
4099.09,18,33,2,7,0,1,0,0,1,827.56,0
265.14,4,44,3,14,0,0,0,0,0,402.27,0
834.44,10,1094,1,3,1,0,0,0,0,841.76,0
1672.07,22,411,3,11,1,0,0,0,0,800.66,0
728.14,18,696,2,13,0,0,0,0,0,2697.47,0
2637.36,6,375,1,3,5,0,0,0,0,215.9,0
1672.02,20,197,3,18,0,0,0,0,0,810.48,0
17134.37,21,9,1,2,0,0,0,0,0,934.4,1
110.45,5,1138,0,0,2,0,0,0,0,2534.5,0
912.64,10,26,3,6,5,0,0,0,1,1393.98,0
280.69,13,343,3,17,0,0,0,0,0,2296.62,0
2713.95,3,39,1,7,2,0,0,1,0,270.39,0
96.95,7,122,2,11,1,1,0,0,3,1250.09,0
1843.59,8,75,1,7,0,1,0,0,0,2407.84,0
426.21,1,294,3,15,5,0,0,0,0,312.73,0
364.58,10,796,2,12,3,0,0,0,0,573.92,0
125.24,19,368,1,7,2,0,0,0,2,1706.57,0
545.87,21,398,0,0,0,0,0,0,0,428.15,0
5578.92,6,874,2,11,0,0,1,0,0,1087.84,0
